"","fips","year","state","county_name","urbanicity","total_pop","total_jail_pop_rate","female_jail_pop_rate","male_jail_pop_rate","aapi_jail_pop_rate","black_jail_pop_rate","latinx_jail_pop_rate","native_jail_pop_rate","white_jail_pop_rate","total_prison_pop_rate","female_prison_pop_rate","male_prison_pop_rate","aapi_prison_pop_rate","black_prison_pop_rate","latinx_prison_pop_rate","native_prison_pop_rate","white_prison_pop_rate"
"921",53063,2011,"WA","Spokane County","small/mid",473401,226.04,67.29,400.66,67.03,1317.38,133.79,916.74,204.61,368.53,42.37,695.23,NA,2339.02,323.92,1552.85,305.34
"922",53063,2012,"WA","Spokane County","small/mid",475453,244.5,86.76,490.52,67.37,543.84,120.76,779.37,293.07,360.35,42.44,678.6,NA,2201.88,288.49,1428.84,302.98
"923",53063,2013,"WA","Spokane County","small/mid",478368,310.12,33.06,152.31,49.34,1539.26,497.48,1221.74,257.24,360.97,42.41,679.77,NA,2186,284.27,1422.32,302.3
"924",53063,2014,"WA","Spokane County","small/mid",482926,284.45,73.4,495.46,73.42,1414.27,128.32,619.87,265.38,375.12,51.01,698.23,NA,2190.24,220.82,1531.45,320.37
"925",53063,2015,"WA","Spokane County","small/mid",488749,280.58,64.86,441.38,105.71,1251.37,215.62,1137.98,214.5,380.17,46.33,712.86,NA,2296.2,244.76,1493.6,319.28
"926",53063,2016,"WA","Spokane County","small/mid",497143,286.91,70.3,465.01,128.94,1069.64,308.66,1058.76,229.41,361.84,44.01,677.49,NA,2092.78,192.91,1535.2,306.34
"927",53063,2017,"WA","Spokane County","small/mid",505928,277.67,85.15,476.56,131.86,1346.2,290.41,1036,237.2,NA,NA,NA,NA,NA,NA,NA,NA
"928",53063,2018,"WA","Spokane County","small/mid",514631,305.32,89.6,501.88,129.94,1445.21,0,1223.08,265.42,NA,NA,NA,NA,NA,NA,NA,NA
"929",53065,1990,"WA","Stevens County","small/mid",31101,98.56,9.67,139.56,0,0,0,98.62,69.81,95.38,0,190.32,NA,NA,NA,NA,85.83
"930",53065,1991,"WA","Stevens County","small/mid",31763,105.21,14.06,142.05,0,0,0,95.24,71.33,139.25,0,277.92,NA,NA,NA,NA,122.59
"931",53065,1992,"WA","Stevens County","small/mid",33259,108.85,17.89,140.85,0,0,0,89.53,71.04,166.71,NA,NA,NA,NA,NA,NA,NA
"932",53065,1993,"WA","Stevens County","small/mid",34691,111.62,21.18,139.08,0,0,0,84.25,70.49,186.03,NA,NA,NA,NA,NA,NA,NA
"933",53065,1994,"WA","Stevens County","small/mid",36223,114.23,24.18,169.29,0,0,0,118.76,88.69,199,NA,NA,NA,NA,NA,NA,NA
"934",53065,1995,"WA","Stevens County","small/mid",37393,117.58,27.06,198.05,0,0,0,151.86,106.04,212.48,NA,NA,NA,NA,NA,NA,NA
"935",53065,1996,"WA","Stevens County","small/mid",38323,121.63,30.05,226.52,0,0,0,182.35,123.23,218.53,NA,NA,NA,NA,NA,NA,NA
"936",53065,1997,"WA","Stevens County","small/mid",38920,126.18,32.98,254.85,0,0,0,211.86,140.19,241.65,NA,NA,NA,NA,NA,NA,NA
"937",53065,1998,"WA","Stevens County","small/mid",39136,132.66,36.42,286.39,0,0,0,242.05,159.01,219.97,NA,NA,NA,NA,NA,NA,NA
"938",53065,1999,"WA","Stevens County","small/mid",39524,138.12,39.43,315.93,0,0,0,268.1,176.44,236.77,NA,NA,NA,NA,NA,NA,NA
"939",53065,2000,"WA","Stevens County","small/mid",40210,145.03,36.08,311.08,0,0,40.38,264.73,171.97,251.38,NA,NA,NA,NA,NA,NA,NA
"940",53065,2001,"WA","Stevens County","small/mid",40204,153.62,33.24,309.94,0,0,66.67,260.42,170.1,253.47,30.71,476.48,NA,NA,NA,NA,257.28
"941",53065,2002,"WA","Stevens County","small/mid",40334,162.16,30.46,309.75,0,0,97.85,255.1,167.92,293.8,60.92,527.72,NA,NA,NA,318.88,293.86
"942",53065,2003,"WA","Stevens County","small/mid",40589,170.36,27.74,308.46,0,0,124.77,247.83,165.66,272.58,45.35,500.57,NA,NA,NA,433.71,267.26
"943",53065,2004,"WA","Stevens County","small/mid",41022,178.39,24.89,308.24,0,0,147.95,237.53,163.45,289.18,29.89,551.11,NA,NA,713.01,NA,286.76
"944",53065,2005,"WA","Stevens County","small/mid",41612,184.97,22.16,303.86,0,0,179.86,236.83,159.42,251.56,29.55,474.32,NA,NA,NA,236.83,245.27
"945",53065,2006,"WA","Stevens County","small/mid",42366,171.48,21.82,300.19,0,100.84,155.76,227.3,155.32,233.51,36.36,431.98,NA,NA,NA,NA,242.82
"946",53065,2007,"WA","Stevens County","small/mid",43059,165.58,21.51,296.31,0,200,155.76,224.82,150.35,226.77,35.86,419.17,NA,NA,NA,NA,231
"947",53065,2008,"WA","Stevens County","small/mid",43398,161.26,21.41,295.16,0,285.71,143.47,212.07,147.66,268.77,28.54,511.12,NA,NA,NA,292.91,270.5
"948",53065,2009,"WA","Stevens County","small/mid",43548,157.82,21.42,295.45,0,373.13,147.71,209.08,145.02,279.77,35.71,526.05,NA,NA,NA,358.42,278.12
"949",53065,2010,"WA","Stevens County","small/mid",43464,155.45,21.57,298.16,0,364.71,142.25,202.52,144.13,300.05,57.51,545.41,NA,NA,NA,239.66,313.32
"950",53065,2011,"WA","Stevens County","small/mid",43439,152.09,21.6,298.68,0,405.41,134.59,197.93,142.09,311.42,36,590.08,NA,NA,NA,243.61,314.41
"951",53065,2012,"WA","Stevens County","small/mid",43472,150.19,21.85,302.23,0,421.05,130.21,186.6,141.91,293.05,36.41,552.85,NA,NA,NA,NA,311.54
"952",53065,2013,"WA","Stevens County","small/mid",43262,148.66,22.13,307.05,0,462.96,114.94,184.39,142.02,315.9,NA,NA,NA,NA,NA,NA,NA
"953",53065,2014,"WA","Stevens County","small/mid",43470,149.32,22.18,309.06,0,469.48,112.23,182.26,143.11,287.43,29.58,550.28,NA,NA,NA,NA,307.26
"954",53065,2015,"WA","Stevens County","small/mid",43544,150.53,22.36,311.69,0,454.55,112.99,185.87,144.25,346.22,29.81,669,NA,NA,451.98,NA,360.63
"955",53065,2016,"WA","Stevens County","small/mid",44131,150.39,22.26,312.5,0,452.49,105.6,185.99,144.6,364.7,118.72,617.38,NA,NA,NA,NA,387.02
"956",53065,2017,"WA","Stevens County","small/mid",44667,149.98,22.2,311.69,0,431.03,102.77,184.05,144.56,NA,NA,NA,NA,NA,NA,NA,NA
"957",53065,2018,"WA","Stevens County","small/mid",45260,149.8,22.2,310.89,0,390.62,98.81,183.26,144.84,NA,NA,NA,NA,NA,NA,NA,NA
"958",53067,1990,"WA","Thurston County","small/mid",163014,216.76,35.04,413.65,49.96,582.96,245.21,495.05,215.23,195.85,18.44,380.95,NA,448.43,345.8,742.57,183.02
"959",53067,1991,"WA","Thurston County","small/mid",169388,223.46,40.67,382.8,88.65,728.24,276.74,256.54,200.12,209.21,19.45,406.72,91.16,814.25,NA,639.91,199.2
"960",53067,1992,"WA","Thurston County","small/mid",176407,233.35,33.88,446.78,62.68,1010.66,259.32,606.39,221.04,222.65,16.94,436.23,146.26,509.97,324.15,661.52,208.86
"961",53067,1993,"WA","Thurston County","small/mid",183054,228.75,31.66,425.26,114.18,757.26,372.76,313.64,220.41,227.1,16.23,445.43,NA,673.12,422.47,522.74,207.39
"962",53067,1994,"WA","Thurston County","small/mid",186997,209.71,30.08,429.89,162.24,731.08,277.75,301.96,215.22,239.9,20.58,466.74,NA,931.32,351.29,503.27,220.54
"963",53067,1995,"WA","Thurston County","small/mid",192013,287.7,52.19,560.87,234.42,345.1,297.44,626.51,300.34,241.7,24.56,465.81,NA,819.96,389.95,530.12,221.04
"964",53067,1996,"WA","Thurston County","small/mid",196247,278.59,67.49,575.75,165.85,572.65,259.46,458.18,257.81,289.62,35.99,550.31,NA,920.45,425.02,604.09,265.49
"965",53067,1997,"WA","Thurston County","small/mid",199512,223.16,39.64,404.06,110.73,682.75,217.21,315.03,213.03,306.47,27.9,592.53,NA,916.03,284.31,810.08,286.13
"966",53067,1998,"WA","Thurston County","small/mid",202050,333.89,75.22,523.81,175.11,759.2,365.99,828.25,279.14,355.51,41.95,677.6,NA,1217.04,324.21,959.02,328.53
"967",53067,1999,"WA","Thurston County","small/mid",204873,340.42,55.45,486.77,209.24,638.88,328.67,430.08,256.37,395.11,54.03,744.72,NA,1140.37,392.69,1010.95,375.58
"968",53067,2000,"WA","Thurston County","small/mid",208287,342.54,73.41,565.49,269.48,690.95,409.91,82.41,309.98,438.54,69.69,816.14,NA,1048.06,439.88,988.88,429.07
"969",53067,2001,"WA","Thurston County","small/mid",212421,278.89,78.03,474.19,188.04,543.97,306.77,129.81,268.01,477.6,72.14,893.47,NA,1333.99,563.85,1240.18,450.55
"970",53067,2002,"WA","Thurston County","small/mid",216313,234.18,72.92,418.03,211.5,732.12,271.9,166.19,228.14,479.15,79.55,892.25,112.56,1345.29,512.75,1268.93,454.68
"971",53067,2003,"WA","Thurston County","small/mid",219499,283.29,95.79,556.27,185.15,724.53,445.13,273.54,318.29,479.95,87.12,888.51,97.56,1401.87,484.72,1217.53,455.86
"972",53067,2004,"WA","Thurston County","small/mid",222985,284.22,70.47,473.23,228.32,683.29,344.77,284.12,253.5,498.5,78.97,938,93.79,1548.27,637.76,1117.32,462.34
"973",53067,2005,"WA","Thurston County","small/mid",227023,274.49,79.98,506.31,279.16,629.2,278.18,592.18,270.55,483.23,74.98,909.53,NA,1280.1,641.03,1302.8,448.88
"974",53067,2006,"WA","Thurston County","small/mid",232688,286.18,76.88,515.02,115.58,789.65,378.42,428.96,276.82,455.15,76.88,850.3,0,1455,467.6,1288.06,421.33
"975",53067,2007,"WA","Thurston County","small/mid",237772,269.33,59.59,450.98,147.56,610.56,346.68,698.1,228.63,458.7,72.71,865.53,NA,1438.71,546.45,1280.56,419.19
"976",53067,2008,"WA","Thurston County","small/mid",244332,251.45,74.49,438.89,247.24,681.92,216.74,431.94,196.47,466.87,67.51,886.34,NA,1457.56,493.05,1573.56,424.46
"977",53067,2009,"WA","Thurston County","small/mid",249936,266.68,76.62,426.94,155.7,705.46,265.51,513.05,231.1,474.15,84.62,881.45,NA,1801.17,430.6,1424.05,424.21
"978",53067,2010,"WA","Thurston County","small/mid",252996,216.57,38.54,460.79,133.18,743.4,208.01,443.62,232.99,456.43,75.94,855.07,NA,1515.41,340.14,1671.85,411.85
"979",53067,2011,"WA","Thurston County","small/mid",256321,250.18,62.73,434.67,110.66,766.6,155.78,376.99,237.99,486.84,91.86,901.06,NA,1583.75,NA,1589.7,451.29
"980",53067,2012,"WA","Thurston County","small/mid",258489,240.28,69.62,427.48,140.54,589.81,235.41,478.58,234.41,466.06,84.22,864.32,NA,1379.41,NA,1403.25,434.72
"981",53067,2013,"WA","Thurston County","small/mid",261791,238.18,76.03,413.08,144.32,475.09,147.78,493.98,218.57,438.19,80.51,809.89,NA,1213,NA,1451.84,408.83
"982",53067,2014,"WA","Thurston County","small/mid",264975,234.02,82.44,399.01,110.1,641.24,125.94,522.91,229.5,417.05,62.39,784.18,NA,1173.51,NA,1189.23,398.85
"983",53067,2015,"WA","Thurston County","small/mid",268014,233.92,75.47,392.89,120.57,622.88,148.98,381.13,226.29,415.99,74.36,768.6,NA,1207.76,NA,1113.82,398.1
"984",53067,2016,"WA","Thurston County","small/mid",273721,266.08,59.1,433.15,137.74,746.62,147.79,545.3,224.11,390.51,73.33,717.41,NA,1173.44,NA,1196.58,361.07
"985",53067,2017,"WA","Thurston County","small/mid",280289,261.75,64.67,455.54,119.57,706.97,189.05,457.68,247,NA,NA,NA,NA,NA,NA,NA,NA
"986",53067,2018,"WA","Thurston County","small/mid",286419,265.33,61.63,410.04,101.64,634.44,161.44,520.22,225.75,NA,NA,NA,NA,NA,NA,NA,NA
"987",53069,1990,"WA","Wahkiakum County","rural",3330,142.93,0,261.31,0,NA,0,0,136.99,306.28,0,603.02,0,NA,0,0,316.12
"988",53069,1991,"WA","Wahkiakum County","rural",3367,160.4,0,237.15,0,NA,0,0,123.97,250.63,0,494.07,0,NA,0,0,258.26
"989",53069,1992,"WA","Wahkiakum County","rural",3463,176.13,0,211.34,0,NA,0,0,110.72,195.69,0,384.25,0,NA,0,0,201.31
"990",53069,1993,"WA","Wahkiakum County","rural",3487,192.31,0,190.29,0,NA,0,0,99.01,192.31,0,380.59,0,NA,0,0,198.02
"991",53069,1994,"WA","Wahkiakum County","rural",3601,252.99,0,500.91,10000,NA,0,0,236.97,321.99,NA,NA,NA,NA,NA,NA,NA
"992",53069,1995,"WA","Wahkiakum County","rural",3665,311.94,0,790.17,20000,NA,0,0,367.82,222.82,0,438.98,0,NA,0,0,229.89
"993",53069,1996,"WA","Wahkiakum County","rural",3765,389.27,87.95,851.06,20000,NA,0,0,380.65,302.77,0,595.74,0,NA,0,0,313.48
"994",53069,1997,"WA","Wahkiakum County","rural",3854,375.47,0,576.13,15600,NA,0,0,302.77,375.47,0,740.74,NA,NA,NA,NA,302.77
"995",53069,1998,"WA","Wahkiakum County","rural",3830,543.71,84.6,1157.98,41750,NA,2222.22,0,607.11,460.06,0,909.84,NA,NA,NA,NA,433.65
"996",53069,1999,"WA","Wahkiakum County","rural",3790,420.34,0,918.96,0,NA,0,0,480.98,462.38,0,918.96,NA,NA,NA,NA,437.25
"997",53069,2000,"WA","Wahkiakum County","rural",3835,398.27,14.11,858.54,0,0,0,0,463.31,494.23,0,981.19,NA,NA,NA,NA,390.79
"998",53069,2001,"WA","Wahkiakum County","rural",3776,393.67,27.62,851.06,0,0,0,0,460.75,421.94,0,851.06,NA,NA,NA,NA,356.82
"999",53069,2002,"WA","Wahkiakum County","rural",3789,383.96,42.66,810.58,0,0,0,0,450.86,597.27,0,1194.54,NA,NA,NA,NA,495.94
"1000",53069,2003,"WA","Wahkiakum County","rural",3662,382.95,60.04,783.97,0,0,0,0,450.19,530.04,0,1045.3,NA,NA,NA,NA,465.55
"1001",53069,2004,"WA","Wahkiakum County","rural",3729,362.02,73.52,725.26,0,0,0,0,427,391.13,0,767.92,NA,NA,NA,NA,366.13
"1002",53069,2005,"WA","Wahkiakum County","rural",3824,335.71,86.73,650.41,0,0,0,0,398.05,419.64,0,813.01,NA,NA,NA,NA,398.05
"1003",53069,2006,"WA","Wahkiakum County","rural",3936,338.11,82.99,647.77,0,0,196.72,342.86,383.59,409.84,0,809.72,NA,NA,NA,NA,388.77
"1004",53069,2007,"WA","Wahkiakum County","rural",3975,346.23,82.24,645.68,0,0,416.67,781.25,374.89,488.8,0,968.52,NA,NA,NA,NA,471.29
"1005",53069,2008,"WA","Wahkiakum County","rural",4033,357.73,83.33,642.05,0,0,655.17,1266.67,370.27,613.25,0,1203.85,NA,NA,NA,NA,601.37
"1006",53069,2009,"WA","Wahkiakum County","rural",3995,374.06,84.89,651.47,0,0,819.67,1562.5,372.32,457.19,0,895.77,NA,NA,NA,NA,438.02
"1007",53069,2010,"WA","Wahkiakum County","rural",3983,390.62,85.98,663.9,0,0,968.75,2214.29,374.94,464.53,0,912.86,NA,NA,NA,NA,447.43
"1008",53069,2011,"WA","Wahkiakum County","rural",3992,403.74,86.96,665,0,0,1056.34,2586.21,375.34,339.99,0,665,NA,NA,NA,NA,318.47
"1009",53069,2012,"WA","Wahkiakum County","rural",3999,427.44,88.11,698.08,0,0,1060.24,2838.71,385.2,219.2,0,436.3,0,0,0,0,237.19
"1010",53069,2013,"WA","Wahkiakum County","rural",4033,444.44,89.37,707.34,0,0,1098.9,2777.78,388.16,266.67,0,530.5,NA,NA,NA,NA,194.08
"1011",53069,2014,"WA","Wahkiakum County","rural",4043,448.03,89.77,715.56,0,0,1086.96,3125,392.54,313.62,NA,NA,NA,NA,NA,NA,NA
"1012",53069,2015,"WA","Wahkiakum County","rural",4027,453.51,91.74,717.49,0,0,900.9,3225.81,401.4,544.22,NA,NA,NA,NA,NA,NA,NA
"1013",53069,2016,"WA","Wahkiakum County","rural",4167,441.11,89.21,698.08,0,0,800,2380.95,395.84,352.89,NA,NA,NA,NA,NA,NA,NA
"1014",53069,2017,"WA","Wahkiakum County","rural",4280,431.78,87.26,683.76,0,0,714.29,2564.1,390.05,NA,NA,NA,NA,NA,NA,NA,NA
"1015",53069,2018,"WA","Wahkiakum County","rural",4426,415.63,84.25,656.28,0,0,653.59,2564.1,376.83,NA,NA,NA,NA,NA,NA,NA,NA
"1016",53071,1990,"WA","Walla Walla County","small/mid",48534,120.3,31.32,184.95,0,73.26,213.69,0,95.51,190.65,27.53,339.71,0,1098.9,267.11,0,168.1
"1017",53071,1991,"WA","Walla Walla County","small/mid",50151,114.73,32.31,187.99,0,90.63,233.85,0,92.46,214.32,60.33,351,0,755.29,307.69,0,196.02
"1018",53071,1992,"WA","Walla Walla County","small/mid",51002,112.03,33.69,196.47,0,112.2,254.11,0,91.43,198.07,39.71,337.13,NA,561.01,490.9,NA,149.95
"1019",53071,1993,"WA","Walla Walla County","small/mid",52364,107.45,34.4,200.86,0,126.1,268.67,0,88.87,208.93,32.09,362.66,0,504.41,510.48,0,167.08
"1020",53071,1994,"WA","Walla Walla County","small/mid",53250,129.38,35.24,222.38,30.8,155.79,312.07,0,97.48,175.75,NA,NA,NA,NA,NA,NA,NA
"1021",53071,1995,"WA","Walla Walla County","small/mid",53747,151.58,36.36,244.5,58.61,178.05,351.8,0,106.81,196.96,24.61,350.3,NA,NA,431.65,NA,163.68
"1022",53071,1996,"WA","Walla Walla County","small/mid",54111,173.62,37.66,265.76,86.96,198.15,382.71,0,116.58,284.1,54.85,488.12,NA,924.7,675.37,NA,212.28
"1023",53071,1997,"WA","Walla Walla County","small/mid",54389,195.11,38.93,286.32,112.23,211.93,412.77,0,126.23,215.94,48.28,365.08,NA,634.52,384.37,NA,177.2
"1024",53071,1998,"WA","Walla Walla County","small/mid",54566,217.85,40.55,308.84,141.64,225.09,439.64,0,137.05,255.19,60.26,428.43,NA,615.01,365.19,NA,230.92
"1025",53071,1999,"WA","Walla Walla County","small/mid",54806,239.19,41.88,329.4,165.29,244.2,464.22,0,147.04,295.47,83.76,483.48,NA,NA,483.56,NA,255.58
"1026",53071,2000,"WA","Walla Walla County","small/mid",55178,245.39,47.32,406.23,162.07,241.25,517.46,0,185.2,284.42,59.15,485.36,NA,482.51,517.46,NA,237.61
"1027",53071,2001,"WA","Walla Walla County","small/mid",55072,242.22,65.12,383.67,151.15,350.88,274.83,0,231.26,353.58,59.2,614.92,NA,NA,549.65,NA,318.86
"1028",53071,2002,"WA","Walla Walla County","small/mid",55666,238.1,63.86,450.45,177.2,470.59,105.23,0,304.28,421.47,52.25,750.75,0,588.24,701.51,1199.04,359.6
"1029",53071,2003,"WA","Walla Walla County","small/mid",56108,237.78,97.57,444.19,181.01,235.29,171,478.47,308.02,416.11,74.61,719.9,NA,NA,513,1435.41,390.16
"1030",53071,2004,"WA","Walla Walla County","small/mid",56652,253.92,45.27,405.25,156.86,475.06,98.33,242.13,261.96,521.2,141.46,861.15,NA,1306.41,589.97,1694.92,476.29
"1031",53071,2005,"WA","Walla Walla County","small/mid",56569,266.18,107.18,398.15,141.84,844.39,191.54,244.5,262.25,449.84,107.18,755.97,NA,965.02,526.74,978,418.92
"1032",53071,2006,"WA","Walla Walla County","small/mid",56705,234.01,106.3,400.36,141.81,814.54,184.43,234.3,251.81,393.55,111.89,648.69,NA,NA,533.67,1449.28,361.29
"1033",53071,2007,"WA","Walla Walla County","small/mid",56840,226.95,105.32,399.17,132.39,711.74,175.52,228.16,241.34,340.98,94.23,565.91,0,474.5,503.66,1456.31,293.37
"1034",53071,2008,"WA","Walla Walla County","small/mid",57315,219.34,104.87,394.07,124.49,630.01,166.27,221.95,230.12,377.31,55.19,668.43,NA,1145.48,561.63,NA,313.08
"1035",53071,2009,"WA","Walla Walla County","small/mid",58103,210.79,103.49,388.42,117.02,551.27,155.06,217.82,218.34,372.11,87.15,629.33,NA,661.52,465.18,1237.62,335.13
"1036",53071,2010,"WA","Walla Walla County","small/mid",58920,202.58,102.05,383.66,100.83,446.43,145.88,206.81,207.51,334.1,69.82,573.07,0,396.83,339.26,1216.55,327.94
"1037",53071,2011,"WA","Walla Walla County","small/mid",59444,195.23,100.92,380.47,91.83,391.01,137.7,193.85,196.62,330.89,95.61,544.21,NA,684.26,314.75,NA,324.04
"1038",53071,2012,"WA","Walla Walla County","small/mid",59340,191.94,101.45,386.88,87.2,366.49,132.48,202.05,189.03,362.73,122.81,582.76,0,732.98,284.35,1278.77,370.38
"1039",53071,2013,"WA","Walla Walla County","small/mid",59378,186.89,101.82,387.25,86.32,300.6,128.32,181.18,179.6,330.25,96.46,544.12,NA,601.2,192.48,1176.47,352.3
"1040",53071,2014,"WA","Walla Walla County","small/mid",59536,186.89,101.98,386.72,83.33,286.26,125.63,184.21,181.12,327.7,75.14,558.06,NA,381.68,150.75,1196.17,365.73
"1041",53071,2015,"WA","Walla Walla County","small/mid",59976,185.64,102.08,381.44,78.49,277.78,122.88,189.66,181.06,289.9,64.47,492.49,NA,555.56,147.46,NA,316.86
"1042",53071,2016,"WA","Walla Walla County","small/mid",60094,185.98,102.01,382.99,77.39,264.32,120.7,188.73,182.91,323.55,91.28,533.28,NA,881.06,132.77,1225.49,351.75
"1043",53071,2017,"WA","Walla Walla County","small/mid",60652,184.91,101.41,380.83,75.79,259.07,118.54,178.24,182.86,NA,NA,NA,NA,NA,NA,NA,NA
"1044",53071,2018,"WA","Walla Walla County","small/mid",60922,185.35,101.53,382.18,71.23,250,116.18,175.8,185.33,NA,NA,NA,NA,NA,NA,NA,NA
"1045",53073,1990,"WA","Whatcom County","small/mid",129111,194.51,44.65,357.19,57.84,886.92,505.26,1101.23,163.01,195.69,30.55,361.92,231.35,1108.65,294.74,592.97,174.56
"1046",53073,1991,"WA","Whatcom County","small/mid",133823,213.67,38.33,387.79,313.79,1450.1,726.02,1123.73,158.24,201.24,20.29,383.25,205.76,2036.66,611.39,486.82,168.03
"1047",53073,1992,"WA","Whatcom County","small/mid",138957,225.61,56.3,445.53,46.38,2048.42,1114.59,1600.94,173.67,189.82,17.32,362.94,NA,1675.98,1079.76,429.52,146.31
"1048",53073,1993,"WA","Whatcom County","small/mid",143669,182.44,51.03,480.07,290.94,1367.52,536.62,1436.67,183.66,175.15,14.58,336.05,0,1025.64,852.27,491.49,140.04
"1049",53073,1994,"WA","Whatcom County","small/mid",147593,233.55,46.44,394.83,113.9,1242.24,750.58,917.09,174.42,201.2,24.23,378.63,NA,1397.52,923.79,476.89,161
"1050",53073,1995,"WA","Whatcom County","small/mid",151369,230.89,31.39,346.41,140.01,1005.75,450.21,1036.83,147.29,200.43,29.43,372,NA,1293.1,900.42,536.29,156.02
"1051",53073,1996,"WA","Whatcom County","small/mid",155134,240.58,51.5,430.06,257.99,1292.65,757.73,1424.76,156.75,210.03,19.07,401.39,NA,2099.74,845.41,420.9,165.07
"1052",53073,1997,"WA","Whatcom County","small/mid",158133,245.3,50.24,310.47,269.22,1076.56,757.07,1273.67,108.74,216.39,26.05,407.72,NA,1196.17,868.4,585.2,171.48
"1053",53073,1998,"WA","Whatcom County","small/mid",160988,233.94,69.18,389.01,111.3,2161.55,704.23,1277.31,159.54,220.23,27.31,414.7,NA,1706.48,828.5,638.66,168.81
"1054",53073,1999,"WA","Whatcom County","small/mid",164566,255.51,58.52,416.6,76.65,1143.45,307.57,1145.66,160.3,216.34,19.51,414.81,NA,1455.3,692.04,687.4,171.39
"1055",53073,2000,"WA","Whatcom County","small/mid",167696,201.94,46.79,403.99,86.37,1513.27,365.46,1074.17,154.34,217.61,15.6,421.48,NA,1179.94,729.15,677.2,170.44
"1056",53073,2001,"WA","Whatcom County","small/mid",171172,290.7,38.81,423.95,79.68,1268.12,229.96,1010.42,157.07,247.47,28.69,468.22,NA,1449.28,755.58,726.24,194.88
"1057",53073,2002,"WA","Whatcom County","small/mid",174904,285.7,72.35,442.9,105.71,1848.74,419.45,1195.34,207.45,265.06,39.46,492.66,NA,1344.54,776.76,1195.34,202.71
"1058",53073,2003,"WA","Whatcom County","small/mid",177851,253.24,56.36,341.47,94.45,1251.96,367.65,964.73,157.42,288.03,40.26,538.23,NA,2190.92,764.71,1326.5,212.38
"1059",53073,2004,"WA","Whatcom County","small/mid",181756,229.68,34.52,398.6,93.63,971.6,245.1,1267.28,178.15,287.3,50.21,527.24,NA,1793.72,490.2,1238.48,231.14
"1060",53073,2005,"WA","Whatcom County","small/mid",185450,247.18,84.34,417.65,130.45,1125.97,387.45,1621.92,188.8,340.36,79.74,603.27,0,2111.19,710.32,1566,263.07
"1061",53073,2006,"WA","Whatcom County","small/mid",188926,243.97,93.36,374.34,107.12,1270.05,340.38,1523.81,178.12,327.05,55.71,600.15,0,2673.8,607.83,1387.76,249.55
"1062",53073,2007,"WA","Whatcom County","small/mid",192837,277.89,88.41,547.15,86.4,1790.28,401.7,2035.35,250.72,313.04,60.41,567.96,0,2813.3,493.52,1258.7,243.78
"1063",53073,2008,"WA","Whatcom County","small/mid",196708,310.76,101.26,530.61,49.3,1487.41,335.1,2560.75,235.41,331.81,66.54,599.13,0,2631.58,497.24,1332.64,261.09
"1064",53073,2009,"WA","Whatcom County","small/mid",199865,349.77,87.16,588.17,158.65,1468.19,326.83,1849,279.54,311.78,57.16,565.16,0,2120.72,377.9,1027.22,266.79
"1065",53073,2010,"WA","Whatcom County","small/mid",201547,334.35,129.47,520.9,62.23,1068.95,156.48,2380.95,270.74,333.64,52.64,617.04,0,2298.24,371.64,1228.07,277.55
"1066",53073,2011,"WA","Whatcom County","small/mid",203480,288.85,80.53,484.87,88.78,1031.46,269.44,2241.04,212.05,328.6,69.23,590.4,0,2372.36,297.31,1020.92,284.43
"1067",53073,2012,"WA","Whatcom County","small/mid",204880,276.75,76.34,430.31,42.62,1456.55,250.09,1757.86,189.45,328.55,60.79,598.44,0,1958.81,241.16,990.34,299.17
"1068",53073,2013,"WA","Whatcom County","small/mid",206107,272.57,82.73,461.74,27.57,1173.02,303.95,1512.56,201.78,329.36,67.88,592.85,0,1564.03,225.79,1219.81,294.05
"1069",53073,2014,"WA","Whatcom County","small/mid",208215,290.7,88.76,491.42,159.81,1146.13,372.76,2110.31,207.72,340.92,60.58,623.51,0,1432.66,256.79,1031.18,316.78
"1070",53073,2015,"WA","Whatcom County","small/mid",211940,286.69,87.51,484.79,152.63,1078.65,356.75,2098.74,206.07,324.35,68.06,582.87,0,1213.48,214.05,1335.56,298.79
"1071",53073,2016,"WA","Whatcom County","small/mid",216569,282.51,86.35,477.09,146.91,1033.59,339.67,2086.79,204.21,334.75,64.42,606.7,0,1550.39,211.35,1114.54,310.56
"1072",53073,2017,"WA","Whatcom County","small/mid",221650,277.36,84.67,468.97,140.56,968.13,325.62,2071.08,201.51,NA,NA,NA,NA,NA,NA,NA,NA
"1073",53073,2018,"WA","Whatcom County","small/mid",225685,274.2,83.74,463.47,134.47,915.33,314.88,2039.87,200.44,NA,NA,NA,NA,NA,NA,NA,NA
"1074",53075,1990,"WA","Whitman County","rural",38857,84.35,2.4,164.89,55.9,0,79.84,219.78,89.75,75.44,NA,NA,NA,NA,NA,NA,NA
"1075",53075,1991,"WA","Whitman County","rural",38775,84.02,3.64,193.6,53.73,0,115.16,326.09,105.08,72.31,NA,NA,NA,NA,NA,NA,NA
"1076",53075,1992,"WA","Whitman County","rural",38951,83.12,4.85,220.9,51.98,0,143.88,421.05,119.86,54.95,NA,NA,NA,NA,NA,NA,NA
"1077",53075,1993,"WA","Whitman County","rural",39400,81.31,5.91,245.64,49.85,0,167.5,510.2,133.16,50.82,NA,NA,NA,NA,NA,NA,NA
"1078",53075,1994,"WA","Whitman County","rural",39864,100.22,6.99,108.73,24.18,109.41,80,241.55,120.4,90.2,NA,NA,NA,NA,NA,NA,NA
